,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color
Mettl3,366.926270808364,0.0543983375477609,0.091058751292965,0.597398237680024,0.55024153006976,0.0947989118401078,#BEBEBEB2
Dad1,1444.89481690597,0.00941913104813473,0.0739783168182823,0.127322862336427,0.89868486603578,0.0993096796535365,#BEBEBEB2
Lrp10,3056.31641930549,0.0429595454281375,0.0533844407713143,0.804720341871999,0.420981078306893,0.091920886237431,#BEBEBEB2
Rem2,980.043476471025,0.164807745456766,0.0999871186595364,1.64828977638558,0.0992932216720893,0.072087181503429,#BEBEBEB2
Haus4,217.593978019696,-0.153890241645425,0.144804747670532,-1.06274306693013,0.287898484550203,0.0875414382969693,#BEBEBEB2
Ajuba,189.40766389946,0.0568457611954696,0.156034377440425,0.364315621518557,0.715622335978573,0.0968435032030077,#BEBEBEB2
4931414P19Rik,100.383622346942,-0.230647095783442,0.18278587510042,-1.26184310279296,0.207005248866271,0.0829652106390261,#BEBEBEB2
Slc7a8,705.871708615029,-0.070718671882496,0.0859439220041632,-0.822846691579544,0.410595180748829,0.0917560286377282,#BEBEBEB2
Fbxo4,129.216912284016,0.0781360102909186,0.18022090644867,0.433556859914991,0.664610267596452,0.0962324491262087,#BEBEBEB2
Acin1,1598.85023718149,-0.0133891710079793,0.0775636252798735,-0.172621779341374,0.862948731454226,0.0984437866693514,#BEBEBEB2
Oxct1,3918.18728483467,-0.112839579797501,0.0446623709097697,-2.52650223216919,0.0115204656314457,0.0361780037970162,#00FF00B2
Drosha,1849.78204577967,-0.074279526130433,0.0640261194733845,-1.16014412151451,0.245990132973957,0.0854746949650636,#BEBEBEB2
Psmb5,2211.38017304059,0.0607094339971038,0.079351308557478,0.765071617604503,0.444228899640178,0.0926367924194945,#BEBEBEB2
Pabpn1,184.105119323984,0.149249049026256,0.134108180351005,1.11290041096391,0.265751203540541,0.086654146033053,#BEBEBEB2
6030458C11Rik,816.161506630385,-0.0264338485183771,0.0712454932692635,-0.371024850911955,0.710619022323629,0.096755424011473,#BEBEBEB2
Pdzd2,2910.82190978981,-0.258705084869928,0.0610312593279056,-4.2388947519495,2.24622928834892e-05,0.00139608033378034,#00FF00B2
Slc22a17,4305.78774615542,-0.0133849033569314,0.066546439349479,-0.201136281486655,0.840592013135863,0.0982282582177483,#BEBEBEB2
Golph3,2101.70943328144,-0.0597803156830858,0.0654915611455311,-0.912794177409298,0.361350801209782,0.0902949543299957,#BEBEBEB2
Zfr,3839.15927853163,-0.0209248911111558,0.0656183846876156,-0.318887628989517,0.749811725616214,0.0973864966579019,#BEBEBEB2
Efs,278.319674999598,0.0316319896624341,0.105007707635683,0.301234931936417,0.763235354344399,0.0975947983071838,#BEBEBEB2
Ngdn,337.360633082474,0.172665131223736,0.104656020645131,1.64983466941869,0.0989767557187082,0.072087181503429,#BEBEBEB2
Sub1,1590.37842418749,0.00277907625553975,0.0602971958817475,0.0460896433888893,0.963238800615954,0.0998544443126033,#BEBEBEB2
Npr3,251.98646612142,-0.120853260980313,0.218366702547898,-0.553441800284567,0.579960922686103,0.0952236071226918,#BEBEBEB2
Jph4,3552.52386941953,-0.0461719936433932,0.0605949378840069,-0.761977737014557,0.446073291618131,0.0926845884816297,#BEBEBEB2
Dhrs2,61.5889030855896,-0.10197604544701,0.243977792081187,-0.417972654712261,0.675967110512775,0.0963569889006934,#BEBEBEB2
Dhrs4,283.150597777696,0.00523708486143622,0.125616465142367,0.0416910701594795,0.966744972753744,0.0998544443126033,#BEBEBEB2
Lrrc16b,1650.20093832558,-0.230224816503825,0.072596321222548,-3.17130141895288,0.00151757587042693,0.015648688101108,#00FF00B2
Cpne6,8782.87213963763,-0.108069919892394,0.0597965948270665,-1.80729220794153,0.0707167303310437,0.0664622972016246,#BEBEBEB2
Dcaf11,1233.27233402437,-0.0566474552378194,0.0618624322924412,-0.915700420087442,0.359824044635838,0.0902069256074235,#BEBEBEB2
Psme1,416.066887042349,0.0226285715216553,0.0981903183326009,0.230456239534792,0.817737264126616,0.0979882413346126,#BEBEBEB2
Emc9,929.161684884301,0.0726560310986504,0.0869779038661465,0.835338952413287,0.40352689147978,0.0914590542274561,#BEBEBEB2
Adcy4,73.4409346178689,0.464092076378706,0.257555457048226,1.8019112532017,0.0715593694417427,0.0664622972016246,#BEBEBEB2
Sdr39u1,1248.58024018957,0.0547993096435438,0.0653530278806034,0.838512176416054,0.401743111979321,0.0914112700270833,#BEBEBEB2
Cma1,28.0131691246625,-0.430443757807888,0.599115118527675,-0.718465858223882,0.472470092019125,0.0931493113346575,#BEBEBEB2
Zscan26,747.547446636818,-0.130287092772896,0.0784581329419655,-1.66059384652026,0.0967950456751414,0.0716865221172157,#BEBEBEB2
Sema5a,3463.27420020864,-0.13694042459444,0.0638643706403922,-2.14423822267857,0.0320138039136414,0.0501795314633228,#BEBEBEB2
Cct5,4190.49392273599,-0.0195961493344532,0.0499354549293685,-0.392429574581248,0.694740837610727,0.096406227281839,#BEBEBEB2
Cmbl,375.601843650017,0.191695661332886,0.125490739016019,1.52756819217086,0.126619784163014,0.0748874561278564,#BEBEBEB2
Ankrd33b,692.900797579054,0.0697914651295904,0.0786351946402141,0.887534715834467,0.374791084186526,0.0905141288454397,#BEBEBEB2
Ctnnd2,1751.36376212883,-0.0451715620516889,0.0623073184384934,-0.724980037397693,0.468464277217354,0.0931493113346575,#BEBEBEB2
Tars,786.865983638654,-0.132001034630316,0.0672187057215561,-1.96375448193114,0.0495585710605341,0.0584547172850561,#BEBEBEB2
Amacr,291.318256037678,-0.164671658780641,0.108391753112174,-1.51922682355938,0.128705411722678,0.0753041276926142,#BEBEBEB2
Rai14,474.376291810507,0.0170975046202082,0.10680900413931,0.160075498858767,0.872821601352797,0.0985967056899464,#BEBEBEB2
Brix1,325.322488038706,-0.100652270223673,0.107587382672004,-0.93553972337562,0.349510221737946,0.0897329931832913,#BEBEBEB2
Rad1,257.81703728921,0.0201502145694985,0.116012000956096,0.173690776845787,0.862108486358954,0.0984437866693514,#BEBEBEB2
Nadk2,364.389139693,-0.0846475495356945,0.114434570159322,-0.739702604010687,0.459480467697232,0.0930859013999839,#BEBEBEB2
Mtdh,1358.76901008967,-0.00037052728608606,0.0633870769743011,-0.0058454704613731,0.995336015929276,0.0999432745036752,#BEBEBEB2
Laptm4b,2929.53580302871,-0.00661860280172952,0.0504632952300227,-0.131156769916837,0.895651293076911,0.0991949839927998,#BEBEBEB2
Sdc2,659.13133370062,-0.0578532895165821,0.0972098469542333,-0.595138160682627,0.551751122211998,0.0947994344866742,#BEBEBEB2
Trio,3100.53437797971,-0.104524254331462,0.0674431370763496,-1.5498130553022,0.121186392598098,0.0743182961042389,#BEBEBEB2
Ank,3888.88152108738,0.015749169586823,0.0447947408188438,0.351585237439253,0.725149338032223,0.0969349828222269,#BEBEBEB2
March11,309.463465560472,0.084348912904082,0.115785668493977,0.728491824603231,0.466312571399008,0.0931286241050734,#BEBEBEB2
Fam134b,2531.00430066883,-0.008386942625502,0.0445131933575927,-0.188414759600064,0.850551530412344,0.0983170045989987,#BEBEBEB2
Myo10,1176.52587574648,-0.0620833586249197,0.0975343537245883,-0.636528118084701,0.524432259998862,0.0943209820406987,#BEBEBEB2
Rnf19a,2315.21370829421,0.0215519031504305,0.049509544400022,0.435308048409771,0.663338843685189,0.0961804317930803,#BEBEBEB2
Pabpc1,3852.08847152339,-0.0410675530895166,0.0813255645329646,-0.504977165856257,0.613574873944916,0.0955452377237753,#BEBEBEB2
Ywhaz,12981.8327225629,0.00869334373709699,0.0421434266175267,0.206279945292384,0.836572242998645,0.0981364862382501,#BEBEBEB2
Rrm2b,1396.72183347069,0.0440770633013371,0.056768505751526,0.776435150402955,0.437492097014531,0.0924619428347017,#BEBEBEB2
Atp6v1c1,2702.32816577756,-0.0692541004410115,0.0435368910716524,-1.59069926070362,0.111677273396197,0.0732138970188847,#BEBEBEB2
Baalc,48.3397720704583,-0.00683724202795448,0.281970680585862,-0.0242480601662146,0.980654742915912,0.0999024929120249,#BEBEBEB2
Fzd6,125.966587706897,-0.127760388472581,0.146238482015095,-0.873644110032498,0.382312096574333,0.0906276318085358,#BEBEBEB2
Slc25a32,324.096904762643,0.0607013535665635,0.111037183553307,0.546675911834724,0.584601406021232,0.0952236071226918,#BEBEBEB2
Dcaf13,376.656296571403,-0.0322259406364198,0.123985838583974,-0.259916301768558,0.79492833633069,0.0977829336037683,#BEBEBEB2
Lrp12,766.800563054601,-0.0510366696255422,0.075393536946947,-0.676936932425066,0.498445970082021,0.0936320173743086,#BEBEBEB2
Zfpm2,89.3774716152978,0.0638491064211998,0.213290314653966,0.299353050909911,0.764670680479305,0.0975947983071838,#BEBEBEB2
Oxr1,5262.96878694668,-0.0532957813499222,0.0422412266030208,-1.26170060947309,0.207056537525493,0.0829652106390261,#BEBEBEB2
Angpt1,118.108054480207,0.269605298565292,0.21971768226774,1.22705326117886,0.219802573172361,0.0840309100198647,#BEBEBEB2
Csmd3,148.786684668685,-0.319120417635137,0.167945526494416,-1.900142411032,0.0574144333284647,0.0620671694826571,#BEBEBEB2
Eif3h,2167.28335319793,0.00376811513632804,0.0577919501468068,0.0652013840466714,0.948013659165937,0.0996729702504155,#BEBEBEB2
Utp23,110.386694803315,-0.15715984903268,0.186807278250702,-0.841294035780373,0.400183231069054,0.0913053601335916,#BEBEBEB2
Rad21,2938.4561983933,-0.148806766283402,0.0473519745892434,-3.14256728624797,0.00167473216340022,0.015648688101108,#00FF00B2
Cdh10,292.540751898042,-0.25084542660587,0.113068655345781,-2.21852312507607,0.0265191846289123,0.0478727552139764,#00FF00B2
Hrsp12,445.443460106626,0.0252925149730307,0.124526031334913,0.203110262985949,0.839048850219737,0.0981683034366602,#BEBEBEB2
Matn2,2797.73039091836,0.123795627955655,0.0945978054197964,1.30865221879395,0.190652183847377,0.0813799187082672,#BEBEBEB2
Pop1,150.811303294659,0.0212411960965608,0.142110610539488,0.149469459148222,0.881183206696104,0.0988276158217204,#BEBEBEB2
Stk3,358.262839493455,0.116504506989437,0.0876528916092218,1.32915759937325,0.183795980489331,0.0810863025471419,#BEBEBEB2
Osr2,24.9751979824232,-0.376093074597801,0.376476403853863,-0.998981797392512,0.317803509168047,0.0884508797485953,#BEBEBEB2
Khdrbs3,900.712139576865,-0.0268474895599398,0.0773590176705707,-0.347050549093945,0.728553343302371,0.0969610969496934,#BEBEBEB2
Zfat,142.292264583155,0.0308267814332402,0.173342409999449,0.1778375034323,0.858850593300984,0.0984108908781664,#BEBEBEB2
Eif3e,1429.766634817,0.0540538779405481,0.0701076301532604,0.77101276740324,0.440699363974176,0.092500123566924,#BEBEBEB2
Emc2,1312.83112290602,0.017171201562416,0.0683967220609249,0.251052989748846,0.801773140831989,0.0978257167453314,#BEBEBEB2
Eny2,501.483578391469,0.0537737946219505,0.0794146165585131,0.67712717069319,0.49832527109007,0.0936320173743086,#BEBEBEB2
Ebag9,325.623735600908,-0.0716129985674278,0.106234902083651,-0.674100480753857,0.500247433893637,0.0936320173743086,#BEBEBEB2
Sybu,1573.84847976014,-0.0838035234334465,0.071435796618762,-1.17313066277805,0.240743411943946,0.0852745637589309,#BEBEBEB2
Kcnv1,296.424253746761,-0.0372995136506482,0.161544437654893,-0.230893209274907,0.817397766426145,0.0979882413346126,#BEBEBEB2
Myc,209.063632668939,-0.190376925394706,0.13960487859856,-1.36368390063318,0.172667073151287,0.0798536334745275,#BEBEBEB2
E430025E21Rik,1696.70115777515,-0.0248895797608118,0.0682969897671661,-0.364431578107085,0.715535758434902,0.0968435032030077,#BEBEBEB2
Sqle,4265.38390756235,0.0885661485074805,0.0607505665173204,1.45786539261703,0.144877649326149,0.0772897686258117,#BEBEBEB2
Mtss1,1521.89698141646,-0.0123502557709943,0.0507462944249947,-0.243372563670606,0.80771679596133,0.0979882413346126,#BEBEBEB2
Ndufb9,1644.35524521396,0.0974521359260874,0.0761360411597423,1.27997377380867,0.200554359680406,0.0821765006603438,#BEBEBEB2
Fbxo32,502.602102233771,-0.157302956111782,0.0908838755349092,-1.73081259118798,0.0834851954370975,0.0693362898630866,#BEBEBEB2
Wdyhv1,316.11543815356,-0.155890523374721,0.114104269467147,-1.36621113392786,0.171872703873497,0.0797880997723143,#BEBEBEB2
Atad2,395.33883001651,0.0201863888814354,0.0938603886448423,0.215068243088344,0.829714112889603,0.0981364862382501,#BEBEBEB2
Zhx1,1538.36718940583,-0.00341811151292717,0.0584287626469318,-0.058500494586576,0.95334996854799,0.0997139798467097,#BEBEBEB2
9130401M01Rik,29.4985012606928,0.401100699101257,0.30353130176083,1.32144756331361,0.186352175731471,0.0811671039634788,#BEBEBEB2
Tbc1d31,144.833573531204,-0.130248254839611,0.168286919353835,-0.773965411808122,0.43895124562339,0.092500123566924,#BEBEBEB2
Derl1,2112.83658573835,-0.0569535902308203,0.0544410442734322,-1.0461516855696,0.29549100537694,0.0877055256820481,#BEBEBEB2
Mtbp,65.4532043291482,0.114298510739829,0.230045607179381,0.496851524970451,0.619293757474464,0.0955481334185828,#BEBEBEB2
Mrpl13,664.648016807146,0.0769477692188823,0.097619664398113,0.788240460498548,0.430556066686572,0.0922173228147006,#BEBEBEB2
Col14a1,827.90766328545,-0.133555441351567,0.113336324586491,-1.17839926289163,0.238637471445603,0.0851859323448202,#BEBEBEB2
Sla,32.1960016676188,0.125854208415374,0.433317675177686,0.290443283588112,0.77147713454727,0.0976311827609725,#BEBEBEB2
Adcy8,220.817916999086,-0.187166582766831,0.133419810001019,-1.40283952409617,0.160664698008354,0.0784135134438828,#BEBEBEB2
Asap1,5472.43588945569,-0.0080716515805362,0.0557440437399121,-0.14479845807736,0.884869999671628,0.0989069992369372,#BEBEBEB2
Fam49b,1294.16171917563,0.0922081305870013,0.0581359840560943,1.58607671451869,0.112721908330557,0.0732138970188847,#BEBEBEB2
Ppara,64.5817617473742,0.201103448913745,0.226009786596197,0.889799738066423,0.373573427264254,0.0905141288454397,#BEBEBEB2
Gtse1,22.1314720968864,-0.229685512748524,0.339026361219213,-0.67748570324303,0.498097837998958,0.0936320173743086,#BEBEBEB2
Trmu,197.256224007741,0.0827367220248422,0.158595401305201,0.521684243956253,0.601890196733385,0.0953580736267088,#BEBEBEB2
Brd1,1090.57067793217,-0.0280787594842535,0.0701779308851878,-0.400108112765404,0.689076889094705,0.0964047437258928,#BEBEBEB2
Tef,2804.18691646461,0.105812686922496,0.0474391446378757,2.23049314506431,0.0257147220373498,0.0478727552139764,#FF0000B2
Zc3h7b,2786.47490327445,-0.0722369035427719,0.052165832666309,-1.38475511365557,0.166127360327508,0.0789229184407355,#BEBEBEB2
Rangap1,5409.09276585194,-0.00410124837993805,0.0465762511931357,-0.0880544971928199,0.929833361817316,0.0994850289215016,#BEBEBEB2
L3mbtl2,427.874156460912,-0.083133296070002,0.0920462358015318,-0.903168884051405,0.366436269399567,0.0904422463481204,#BEBEBEB2
Rbx1,2378.00918064857,0.00159925186071147,0.0484771396356843,0.0329898148432472,0.973682709799515,0.0999024929120249,#BEBEBEB2
Xpnpep3,426.556087695848,0.0317315205633032,0.0976716321036352,0.324879597892192,0.745272198566931,0.0972671835286072,#BEBEBEB2
St13,3730.2609027361,-0.0558949364818314,0.0544165323225152,-1.0271682905216,0.304341226595118,0.0880070816729939,#BEBEBEB2
Slc25a17,807.55648154516,-0.01462107956043,0.0721162633943307,-0.202743165996859,0.839335782176969,0.0981714655078145,#BEBEBEB2
Adsl,657.939171601083,-0.0635225250992444,0.0707075027836115,-0.898384507987002,0.368980592803962,0.0905141288454397,#BEBEBEB2
Fam83f,261.679108421459,0.0079338952310568,0.137673933814594,0.057628158150412,0.954044819978418,0.0997139798467097,#BEBEBEB2
Mief1,853.48276430265,-0.0487747398622917,0.0661416098539584,-0.737428979578619,0.460861517669499,0.0930859013999839,#BEBEBEB2
Tab1,532.692348971165,-0.059299672907072,0.0988204006849987,-0.600075212162886,0.548456111544962,0.0947989118401078,#BEBEBEB2
Syngr1,9329.69185666706,-0.00550343379119596,0.0476464876946458,-0.115505550513315,0.908044421251394,0.0994097167573163,#BEBEBEB2
Cacna1i,185.535508597496,0.247244627545503,0.165306151006638,1.49567711812233,0.134737815930004,0.0760163323630448,#BEBEBEB2
Deptor,3152.60586668069,-0.055270947254522,0.0582929296174998,-0.948158680944549,0.343048678435922,0.0893401504507469,#BEBEBEB2
Dnal4,381.249067965615,-0.033417662639326,0.102769953141119,-0.325169581360404,0.745052729331,0.0972671835286072,#BEBEBEB2
Nptxr,2192.01255740892,0.291625808858735,0.0807362832410161,3.61207869810115,0.000303752347018524,0.00723689966771634,#FF0000B2
Enpp2,1262.55324286594,0.00406901738347756,0.123424481220831,0.0329676685146221,0.973700370406776,0.0999024929120249,#BEBEBEB2
Josd1,1140.7340369988,0.0268920094215896,0.0610608050671315,0.440413607256308,0.659637571356153,0.0960705601957408,#BEBEBEB2
Tomm22,1052.11752319501,0.000270510992713584,0.0614188268086043,0.00440436600257053,0.996485835727978,0.0999432745036752,#BEBEBEB2
Cby1,484.163068020983,-0.0905008028351849,0.0808829369122829,-1.11891093832723,0.263178136028768,0.0864332547141833,#BEBEBEB2
Csnk1e,1177.56540369354,-0.0140179140777872,0.0721977737822462,-0.194159921330349,0.84605066378778,0.0982881766115034,#BEBEBEB2
Fam118a,299.495969639255,-0.098991670211863,0.104599420416685,-0.946388324309227,0.343950558354927,0.0893804771312501,#BEBEBEB2
Sh3bp1,624.345161669361,-0.0408234743192995,0.0949388445414791,-0.429997589674304,0.667197394528298,0.0962952973442694,#BEBEBEB2
Samm50,1529.59020051956,-0.02676483852028,0.0757143127671042,-0.353497740943751,0.723715322057302,0.0969349828222269,#BEBEBEB2
Parvb,2753.1695380823,-0.0825061824541431,0.0612763536602452,-1.34646038032239,0.178154089511963,0.0807198957075597,#BEBEBEB2
Parvg,37.4521758633961,-0.0925274057217057,0.29981444493809,-0.308615569676144,0.757613975758309,0.0975332473294762,#BEBEBEB2
C1qtnf6,83.2750384471661,0.117769517338207,0.219432418078565,0.536700631426488,0.591474419817893,0.0952328890673379,#BEBEBEB2
Efcab6,23.3949903749286,0.0930054820777537,0.447967386276112,0.207616636672805,0.835528313225497,0.0981364862382501,#BEBEBEB2
Ttll1,1295.92313559223,-0.10384132548102,0.0779638057774241,-1.33191709211159,0.182887433844753,0.0810863025471419,#BEBEBEB2
Myh9,4762.71244408004,0.0258073152874752,0.0573772694405808,0.449782911231092,0.652866980929573,0.0960313453815054,#BEBEBEB2
Adamts20,381.542694916695,-0.108297740396478,0.133403477193732,-0.811805978934157,0.41690297077756,0.0918372086106748,#BEBEBEB2
Ndufa6,1085.05267606534,0.0579657310690224,0.0656104027116463,0.883483848190633,0.376974905518234,0.0905141288454397,#BEBEBEB2
Twf1,748.883771043622,0.0761816999872889,0.0763710919582009,0.997520109166233,0.318512117910667,0.0884508797485953,#BEBEBEB2
Smdt1,1651.71226508211,0.0997623375919694,0.0685858268405278,1.45456200191231,0.145790556950231,0.0774028131229472,#BEBEBEB2
Naga,638.259192738499,-0.0611123069861087,0.0857127082834313,-0.712990036250226,0.475851922709975,0.0933088513847378,#BEBEBEB2
Nell2,321.752212444907,0.0175631534844558,0.111979076803473,0.15684317093701,0.875368448392215,0.0986903451293853,#BEBEBEB2
Sept3,4298.09820904146,0.0874364740070659,0.055167198668018,1.58493590608499,0.11298089744765,0.0732138970188847,#BEBEBEB2
Slc38a2,8795.45969917803,-0.0465102497843401,0.0483536432175012,-0.961876845042075,0.336111471080656,0.0892200015998419,#BEBEBEB2
Srebf2,5590.03456245364,-0.0678647681152339,0.0546342079544843,-1.24216622984215,0.214175236604199,0.0835371079742709,#BEBEBEB2
Slc38a4,80.420142163144,0.203844911036092,0.214380777612236,0.950854425039911,0.341678279983293,0.089275353611817,#BEBEBEB2
